ref_area,sex,classif1,time,obs_value
EGY,SEX_T,AGE_YTHADULT_YGE15,2015.0,0.49290187
EGY,SEX_T,AGE_YTHADULT_Y15-24,2015.0,0.73517209
EGY,SEX_T,AGE_YTHADULT_YGE25,2015.0,0.454288787
EGY,SEX_M,AGE_YTHADULT_YGE15,2015.0,0.491376586
EGY,SEX_M,AGE_YTHADULT_Y15-24,2015.0,0.7461636709999999
EGY,SEX_M,AGE_YTHADULT_YGE25,2015.0,0.455829979
EGY,SEX_F,AGE_YTHADULT_YGE15,2015.0,0.498923901
EGY,SEX_F,AGE_YTHADULT_Y15-24,2015.0,0.7081793940000001
EGY,SEX_F,AGE_YTHADULT_YGE25,2015.0,0.44761617200000003
EGY,SEX_T,AGE_YTHADULT_YGE15,2016.0,0.490300078
EGY,SEX_T,AGE_YTHADULT_Y15-24,2016.0,0.7462160459999999
EGY,SEX_T,AGE_YTHADULT_YGE25,2016.0,0.450949379
EGY,SEX_M,AGE_YTHADULT_YGE15,2016.0,0.487183685
EGY,SEX_M,AGE_YTHADULT_Y15-24,2016.0,0.758126289
EGY,SEX_M,AGE_YTHADULT_YGE25,2016.0,0.450142669
EGY,SEX_F,AGE_YTHADULT_YGE15,2016.0,0.502184695
EGY,SEX_F,AGE_YTHADULT_Y15-24,2016.0,0.7163417409999999
EGY,SEX_F,AGE_YTHADULT_YGE25,2016.0,0.45426156799999995
EGY,SEX_T,AGE_YTHADULT_YGE15,2017.0,0.45486598
EGY,SEX_T,AGE_YTHADULT_Y15-24,2017.0,0.700418291
EGY,SEX_T,AGE_YTHADULT_YGE25,2017.0,0.41995047799999996
EGY,SEX_M,AGE_YTHADULT_YGE15,2017.0,0.448138635
EGY,SEX_M,AGE_YTHADULT_Y15-24,2017.0,0.7074654290000001
EGY,SEX_M,AGE_YTHADULT_YGE25,2017.0,0.415444582
EGY,SEX_F,AGE_YTHADULT_YGE15,2017.0,0.48099802799999997
EGY,SEX_F,AGE_YTHADULT_Y15-24,2017.0,0.682720485
EGY,SEX_F,AGE_YTHADULT_YGE25,2017.0,0.438749166
EGY,SEX_T,AGE_YTHADULT_YGE15,2018.0,0.423240269
EGY,SEX_T,AGE_YTHADULT_Y15-24,2018.0,0.656804039
EGY,SEX_T,AGE_YTHADULT_YGE25,2018.0,0.390484336
EGY,SEX_M,AGE_YTHADULT_YGE15,2018.0,0.41623323799999995
EGY,SEX_M,AGE_YTHADULT_Y15-24,2018.0,0.661947107
EGY,SEX_M,AGE_YTHADULT_YGE25,2018.0,0.38571605
EGY,SEX_F,AGE_YTHADULT_YGE15,2018.0,0.450444842
EGY,SEX_F,AGE_YTHADULT_Y15-24,2018.0,0.64393171
EGY,SEX_F,AGE_YTHADULT_YGE25,2018.0,0.41039581
EGY,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.40324019899999997
EGY,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.628921001
EGY,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.37145870200000003
EGY,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.398408217
EGY,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.637170777
EGY,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.367952131
EGY,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.421867139
EGY,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.606867009
EGY,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.38578383899999996
ERI,SEX_T,AGE_YTHADULT_YGE15,2015.0,48.78814865
ERI,SEX_T,AGE_YTHADULT_Y15-24,2015.0,52.42472977
ERI,SEX_T,AGE_YTHADULT_YGE25,2015.0,47.41920775
ERI,SEX_M,AGE_YTHADULT_YGE15,2015.0,47.86097188
ERI,SEX_M,AGE_YTHADULT_Y15-24,2015.0,53.57374217
ERI,SEX_M,AGE_YTHADULT_YGE25,2015.0,45.71912176
ERI,SEX_F,AGE_YTHADULT_YGE15,2015.0,49.87706464
ERI,SEX_F,AGE_YTHADULT_Y15-24,2015.0,51.08396215
ERI,SEX_F,AGE_YTHADULT_YGE25,2015.0,49.42068266
ERI,SEX_T,AGE_YTHADULT_YGE15,2016.0,48.1416695
ERI,SEX_T,AGE_YTHADULT_Y15-24,2016.0,51.89979367
ERI,SEX_T,AGE_YTHADULT_YGE25,2016.0,46.77095194
ERI,SEX_M,AGE_YTHADULT_YGE15,2016.0,47.18230792
ERI,SEX_M,AGE_YTHADULT_Y15-24,2016.0,53.059270700000006
ERI,SEX_M,AGE_YTHADULT_YGE25,2016.0,45.046417
ERI,SEX_F,AGE_YTHADULT_YGE15,2016.0,49.2660305
ERI,SEX_F,AGE_YTHADULT_Y15-24,2016.0,50.5481348
ERI,SEX_F,AGE_YTHADULT_YGE25,2016.0,48.79653726
ERI,SEX_T,AGE_YTHADULT_YGE15,2017.0,48.15296254
ERI,SEX_T,AGE_YTHADULT_Y15-24,2017.0,51.95129606
ERI,SEX_T,AGE_YTHADULT_YGE25,2017.0,46.79586671
ERI,SEX_M,AGE_YTHADULT_YGE15,2017.0,47.18141541
ERI,SEX_M,AGE_YTHADULT_Y15-24,2017.0,53.10684504
ERI,SEX_M,AGE_YTHADULT_YGE25,2017.0,45.07146816
ERI,SEX_F,AGE_YTHADULT_YGE15,2017.0,49.29059434
ERI,SEX_F,AGE_YTHADULT_Y15-24,2017.0,50.604977500000004
ERI,SEX_F,AGE_YTHADULT_YGE25,2017.0,48.81905204
ERI,SEX_T,AGE_YTHADULT_YGE15,2018.0,47.21301871
ERI,SEX_T,AGE_YTHADULT_Y15-24,2018.0,51.12844286
ERI,SEX_T,AGE_YTHADULT_YGE25,2018.0,45.83165829
ERI,SEX_M,AGE_YTHADULT_YGE15,2018.0,46.21989198
ERI,SEX_M,AGE_YTHADULT_Y15-24,2018.0,52.30620486
ERI,SEX_M,AGE_YTHADULT_YGE25,2018.0,44.07906483
ERI,SEX_F,AGE_YTHADULT_YGE15,2018.0,48.37411443
ERI,SEX_F,AGE_YTHADULT_Y15-24,2018.0,49.75829241
ERI,SEX_F,AGE_YTHADULT_YGE25,2018.0,47.8841012
ERI,SEX_T,AGE_YTHADULT_YGE15,2019.0,46.67633996
ERI,SEX_T,AGE_YTHADULT_Y15-24,2019.0,50.670814799999995
ERI,SEX_T,AGE_YTHADULT_YGE25,2019.0,45.26828502
ERI,SEX_M,AGE_YTHADULT_YGE15,2019.0,45.669625599999996
ERI,SEX_M,AGE_YTHADULT_Y15-24,2019.0,51.85337304
ERI,SEX_M,AGE_YTHADULT_YGE25,2019.0,43.49535939
ERI,SEX_F,AGE_YTHADULT_YGE15,2019.0,47.85388271
ERI,SEX_F,AGE_YTHADULT_Y15-24,2019.0,49.29254592
ERI,SEX_F,AGE_YTHADULT_YGE25,2019.0,47.34527322
ETH,SEX_T,AGE_YTHADULT_YGE15,2015.0,30.25761079
ETH,SEX_T,AGE_YTHADULT_Y15-24,2015.0,33.08595966
ETH,SEX_T,AGE_YTHADULT_YGE25,2015.0,28.83137901
ETH,SEX_M,AGE_YTHADULT_YGE15,2015.0,29.93139146
ETH,SEX_M,AGE_YTHADULT_Y15-24,2015.0,34.78068667
ETH,SEX_M,AGE_YTHADULT_YGE25,2015.0,27.51049455
ETH,SEX_F,AGE_YTHADULT_YGE15,2015.0,30.64298997
ETH,SEX_F,AGE_YTHADULT_Y15-24,2015.0,31.11273716
ETH,SEX_F,AGE_YTHADULT_YGE25,2015.0,30.40330806
ETH,SEX_T,AGE_YTHADULT_YGE15,2016.0,30.05497167
ETH,SEX_T,AGE_YTHADULT_Y15-24,2016.0,32.99461788
ETH,SEX_T,AGE_YTHADULT_YGE25,2016.0,28.59415695
ETH,SEX_M,AGE_YTHADULT_YGE15,2016.0,29.73467161
ETH,SEX_M,AGE_YTHADULT_Y15-24,2016.0,34.68709924
ETH,SEX_M,AGE_YTHADULT_YGE25,2016.0,27.296048499999998
ETH,SEX_F,AGE_YTHADULT_YGE15,2016.0,30.431777500000003
ETH,SEX_F,AGE_YTHADULT_Y15-24,2016.0,31.02981011
ETH,SEX_F,AGE_YTHADULT_YGE25,2016.0,30.13138491
ETH,SEX_T,AGE_YTHADULT_YGE15,2017.0,27.72332838
ETH,SEX_T,AGE_YTHADULT_Y15-24,2017.0,30.71708736
ETH,SEX_T,AGE_YTHADULT_YGE25,2017.0,26.26334097
ETH,SEX_M,AGE_YTHADULT_YGE15,2017.0,27.452851199999998
ETH,SEX_M,AGE_YTHADULT_Y15-24,2017.0,32.39641262
ETH,SEX_M,AGE_YTHADULT_YGE25,2017.0,25.06269679
ETH,SEX_F,AGE_YTHADULT_YGE15,2017.0,28.04015297
ETH,SEX_F,AGE_YTHADULT_Y15-24,2017.0,28.77458278
ETH,SEX_F,AGE_YTHADULT_YGE25,2017.0,27.67835771
ETH,SEX_T,AGE_YTHADULT_YGE15,2018.0,25.74608402
ETH,SEX_T,AGE_YTHADULT_Y15-24,2018.0,28.78713371
ETH,SEX_T,AGE_YTHADULT_YGE25,2018.0,24.29729744
ETH,SEX_M,AGE_YTHADULT_YGE15,2018.0,25.52031356
ETH,SEX_M,AGE_YTHADULT_Y15-24,2018.0,30.45095441
ETH,SEX_M,AGE_YTHADULT_YGE25,2018.0,23.19114117
ETH,SEX_F,AGE_YTHADULT_YGE15,2018.0,26.00923023
ETH,SEX_F,AGE_YTHADULT_Y15-24,2018.0,26.87181365
ETH,SEX_F,AGE_YTHADULT_YGE25,2018.0,25.594212699999996
ETH,SEX_T,AGE_YTHADULT_YGE15,2019.0,24.07648336
ETH,SEX_T,AGE_YTHADULT_Y15-24,2019.0,27.07840736
ETH,SEX_T,AGE_YTHADULT_YGE25,2019.0,22.66898095
ETH,SEX_M,AGE_YTHADULT_YGE15,2019.0,23.87804682
ETH,SEX_M,AGE_YTHADULT_Y15-24,2019.0,28.72163709
ETH,SEX_M,AGE_YTHADULT_YGE25,2019.0,21.62987692
ETH,SEX_F,AGE_YTHADULT_YGE15,2019.0,24.30751057
ETH,SEX_F,AGE_YTHADULT_Y15-24,2019.0,25.19352956
ETH,SEX_F,AGE_YTHADULT_YGE25,2019.0,23.88718689
FJI,SEX_T,AGE_YTHADULT_YGE15,2015.0,0.378589964
FJI,SEX_T,AGE_YTHADULT_Y15-24,2015.0,0.51023495
FJI,SEX_T,AGE_YTHADULT_YGE25,2015.0,0.356312777
FJI,SEX_M,AGE_YTHADULT_YGE15,2015.0,0.37508917700000005
FJI,SEX_M,AGE_YTHADULT_Y15-24,2015.0,0.560909389
FJI,SEX_M,AGE_YTHADULT_YGE25,2015.0,0.34365671299999995
FJI,SEX_F,AGE_YTHADULT_YGE15,2015.0,0.385599607
FJI,SEX_F,AGE_YTHADULT_Y15-24,2015.0,0.40450557
FJI,SEX_F,AGE_YTHADULT_YGE25,2015.0,0.38148083899999996
FJI,SEX_T,AGE_YTHADULT_YGE15,2016.0,0.349268911
FJI,SEX_T,AGE_YTHADULT_Y15-24,2016.0,0.475703017
FJI,SEX_T,AGE_YTHADULT_YGE25,2016.0,0.327636893
FJI,SEX_M,AGE_YTHADULT_YGE15,2016.0,0.34665278299999996
FJI,SEX_M,AGE_YTHADULT_Y15-24,2016.0,0.521944749
FJI,SEX_M,AGE_YTHADULT_YGE25,2016.0,0.315610461
FJI,SEX_F,AGE_YTHADULT_YGE15,2016.0,0.35563036200000003
FJI,SEX_F,AGE_YTHADULT_Y15-24,2016.0,0.369807832
FJI,SEX_F,AGE_YTHADULT_YGE25,2016.0,0.35233052
FJI,SEX_T,AGE_YTHADULT_YGE15,2017.0,0.310732236
FJI,SEX_T,AGE_YTHADULT_Y15-24,2017.0,0.42512117
FJI,SEX_T,AGE_YTHADULT_YGE25,2017.0,0.291769512
FJI,SEX_M,AGE_YTHADULT_YGE15,2017.0,0.308557945
FJI,SEX_M,AGE_YTHADULT_Y15-24,2017.0,0.466248314
FJI,SEX_M,AGE_YTHADULT_YGE25,2017.0,0.280794944
FJI,SEX_F,AGE_YTHADULT_YGE15,2017.0,0.315264191
FJI,SEX_F,AGE_YTHADULT_Y15-24,2017.0,0.328992461
FJI,SEX_F,AGE_YTHADULT_YGE25,2017.0,0.313187041
FJI,SEX_T,AGE_YTHADULT_YGE15,2018.0,0.273541403
FJI,SEX_T,AGE_YTHADULT_Y15-24,2018.0,0.376663598
FJI,SEX_T,AGE_YTHADULT_YGE25,2018.0,0.256925525
FJI,SEX_M,AGE_YTHADULT_YGE15,2018.0,0.271743804
FJI,SEX_M,AGE_YTHADULT_Y15-24,2018.0,0.41338290000000005
FJI,SEX_M,AGE_YTHADULT_YGE25,2018.0,0.247804692
FJI,SEX_F,AGE_YTHADULT_YGE15,2018.0,0.277280859
FJI,SEX_F,AGE_YTHADULT_Y15-24,2018.0,0.289486691
FJI,SEX_F,AGE_YTHADULT_YGE25,2018.0,0.275510309
FJI,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.24407352699999998
FJI,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.338819986
FJI,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.228974813
FJI,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.242465636
FJI,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.37254492899999997
FJI,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.220720855
FJI,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.24738964300000002
FJI,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.259485237
FJI,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.24565324600000002
GAB,SEX_T,AGE_YTHADULT_YGE15,2015.0,1.971233311
GAB,SEX_T,AGE_YTHADULT_Y15-24,2015.0,2.636897767
GAB,SEX_T,AGE_YTHADULT_YGE25,2015.0,1.9103322219999999
GAB,SEX_M,AGE_YTHADULT_YGE15,2015.0,1.351205442
GAB,SEX_M,AGE_YTHADULT_Y15-24,2015.0,2.320458775
GAB,SEX_M,AGE_YTHADULT_YGE25,2015.0,1.2655125170000001
GAB,SEX_F,AGE_YTHADULT_YGE15,2015.0,3.066842559
GAB,SEX_F,AGE_YTHADULT_Y15-24,2015.0,3.1506258089999997
GAB,SEX_F,AGE_YTHADULT_YGE25,2015.0,3.058716595
GAB,SEX_T,AGE_YTHADULT_YGE15,2016.0,1.859235042
GAB,SEX_T,AGE_YTHADULT_Y15-24,2016.0,2.489462285
GAB,SEX_T,AGE_YTHADULT_YGE25,2016.0,1.80329902
GAB,SEX_M,AGE_YTHADULT_YGE15,2016.0,1.267212726
GAB,SEX_M,AGE_YTHADULT_Y15-24,2016.0,2.186632661
GAB,SEX_M,AGE_YTHADULT_YGE25,2016.0,1.188208792
GAB,SEX_F,AGE_YTHADULT_YGE15,2016.0,2.910503212
GAB,SEX_F,AGE_YTHADULT_Y15-24,2016.0,2.985257985
GAB,SEX_F,AGE_YTHADULT_YGE25,2016.0,2.903471254
GAB,SEX_T,AGE_YTHADULT_YGE15,2017.0,1.758273582
GAB,SEX_T,AGE_YTHADULT_Y15-24,2017.0,2.354708261
GAB,SEX_T,AGE_YTHADULT_YGE25,2017.0,1.706893669
GAB,SEX_M,AGE_YTHADULT_YGE15,2017.0,1.191491554
GAB,SEX_M,AGE_YTHADULT_Y15-24,2017.0,2.0659928659999998
GAB,SEX_M,AGE_YTHADULT_YGE25,2017.0,1.118512041
GAB,SEX_F,AGE_YTHADULT_YGE15,2017.0,2.76761231
GAB,SEX_F,AGE_YTHADULT_Y15-24,2017.0,2.8293815689999997
GAB,SEX_F,AGE_YTHADULT_YGE25,2017.0,2.761991614
GAB,SEX_T,AGE_YTHADULT_YGE15,2018.0,1.7502285419999999
GAB,SEX_T,AGE_YTHADULT_Y15-24,2018.0,2.344466875
GAB,SEX_T,AGE_YTHADULT_YGE25,2018.0,1.70039037
GAB,SEX_M,AGE_YTHADULT_YGE15,2018.0,1.186601123
GAB,SEX_M,AGE_YTHADULT_Y15-24,2018.0,2.0584011490000003
GAB,SEX_M,AGE_YTHADULT_YGE25,2018.0,1.115743415
GAB,SEX_F,AGE_YTHADULT_YGE15,2018.0,2.758436391
GAB,SEX_F,AGE_YTHADULT_Y15-24,2018.0,2.8232430789999996
GAB,SEX_F,AGE_YTHADULT_YGE25,2018.0,2.75269883
GAB,SEX_T,AGE_YTHADULT_YGE15,2019.0,1.702642706
GAB,SEX_T,AGE_YTHADULT_Y15-24,2019.0,2.2859808719999997
GAB,SEX_T,AGE_YTHADULT_YGE25,2019.0,1.6558682040000001
GAB,SEX_M,AGE_YTHADULT_YGE15,2019.0,1.150571098
GAB,SEX_M,AGE_YTHADULT_Y15-24,2019.0,2.002404388
GAB,SEX_M,AGE_YTHADULT_YGE25,2019.0,1.0842798340000002
GAB,SEX_F,AGE_YTHADULT_YGE15,2019.0,2.6882083430000003
GAB,SEX_F,AGE_YTHADULT_Y15-24,2019.0,2.7442776269999998
GAB,SEX_F,AGE_YTHADULT_YGE25,2019.0,2.68343991
GEO,SEX_T,AGE_YTHADULT_YGE15,2015.0,3.185181532
GEO,SEX_T,AGE_YTHADULT_Y15-24,2015.0,4.025885268
GEO,SEX_T,AGE_YTHADULT_YGE25,2015.0,3.1175153389999997
GEO,SEX_M,AGE_YTHADULT_YGE15,2015.0,3.5338354130000003
GEO,SEX_M,AGE_YTHADULT_Y15-24,2015.0,4.227178423
GEO,SEX_M,AGE_YTHADULT_YGE25,2015.0,3.4632077519999998
GEO,SEX_F,AGE_YTHADULT_YGE15,2015.0,2.7906608719999997
GEO,SEX_F,AGE_YTHADULT_Y15-24,2015.0,3.637160386
GEO,SEX_F,AGE_YTHADULT_YGE25,2015.0,2.7421800960000002
GEO,SEX_T,AGE_YTHADULT_YGE15,2016.0,3.2503077389999997
GEO,SEX_T,AGE_YTHADULT_Y15-24,2016.0,4.075901974
GEO,SEX_T,AGE_YTHADULT_YGE25,2016.0,3.188305268
GEO,SEX_M,AGE_YTHADULT_YGE15,2016.0,3.55212434
GEO,SEX_M,AGE_YTHADULT_Y15-24,2016.0,4.244545476
GEO,SEX_M,AGE_YTHADULT_YGE25,2016.0,3.4879730060000003
GEO,SEX_F,AGE_YTHADULT_YGE15,2016.0,2.910164197
GEO,SEX_F,AGE_YTHADULT_Y15-24,2016.0,3.77194884
GEO,SEX_F,AGE_YTHADULT_YGE25,2016.0,2.8619144480000003
GEO,SEX_T,AGE_YTHADULT_YGE15,2017.0,4.1468482689999995
GEO,SEX_T,AGE_YTHADULT_Y15-24,2017.0,5.026808169
GEO,SEX_T,AGE_YTHADULT_YGE25,2017.0,4.079150059
GEO,SEX_M,AGE_YTHADULT_YGE15,2017.0,4.7772674230000005
GEO,SEX_M,AGE_YTHADULT_Y15-24,2017.0,5.328433624
GEO,SEX_M,AGE_YTHADULT_YGE25,2017.0,4.722417398
GEO,SEX_F,AGE_YTHADULT_YGE15,2017.0,3.3917595119999997
GEO,SEX_F,AGE_YTHADULT_Y15-24,2017.0,4.351865085
GEO,SEX_F,AGE_YTHADULT_YGE25,2017.0,3.3427078760000004
GEO,SEX_T,AGE_YTHADULT_YGE15,2018.0,3.903054827
GEO,SEX_T,AGE_YTHADULT_Y15-24,2018.0,4.731435099
GEO,SEX_T,AGE_YTHADULT_YGE25,2018.0,3.842092498
GEO,SEX_M,AGE_YTHADULT_YGE15,2018.0,4.498102151
GEO,SEX_M,AGE_YTHADULT_Y15-24,2018.0,5.017149327
GEO,SEX_M,AGE_YTHADULT_YGE25,2018.0,4.4483152189999995
GEO,SEX_F,AGE_YTHADULT_YGE15,2018.0,3.191454755
GEO,SEX_F,AGE_YTHADULT_Y15-24,2018.0,4.079254079
GEO,SEX_F,AGE_YTHADULT_YGE25,2018.0,3.14891503
GEO,SEX_T,AGE_YTHADULT_YGE15,2019.0,3.61404344
GEO,SEX_T,AGE_YTHADULT_Y15-24,2019.0,4.424478725
GEO,SEX_T,AGE_YTHADULT_YGE25,2019.0,3.5565279010000004
GEO,SEX_M,AGE_YTHADULT_YGE15,2019.0,4.127224573
GEO,SEX_M,AGE_YTHADULT_Y15-24,2019.0,4.68304491
GEO,SEX_M,AGE_YTHADULT_YGE25,2019.0,4.075943102
GEO,SEX_F,AGE_YTHADULT_YGE15,2019.0,3.004054185
GEO,SEX_F,AGE_YTHADULT_Y15-24,2019.0,3.841694772
GEO,SEX_F,AGE_YTHADULT_YGE25,2019.0,2.965106521
GHA,SEX_T,AGE_YTHADULT_YGE15,2015.0,8.04793852
GHA,SEX_T,AGE_YTHADULT_Y15-24,2015.0,11.29378664
GHA,SEX_T,AGE_YTHADULT_YGE25,2015.0,7.321198002999999
GHA,SEX_M,AGE_YTHADULT_YGE15,2015.0,7.321766311
GHA,SEX_M,AGE_YTHADULT_Y15-24,2015.0,11.878994699999998
GHA,SEX_M,AGE_YTHADULT_YGE25,2015.0,6.283882066
GHA,SEX_F,AGE_YTHADULT_YGE15,2015.0,8.885770982
GHA,SEX_F,AGE_YTHADULT_Y15-24,2015.0,10.59791341
GHA,SEX_F,AGE_YTHADULT_YGE25,2015.0,8.509971461000001
GHA,SEX_T,AGE_YTHADULT_YGE15,2016.0,9.400572861
GHA,SEX_T,AGE_YTHADULT_Y15-24,2016.0,13.08396005
GHA,SEX_T,AGE_YTHADULT_YGE25,2016.0,8.572858139
GHA,SEX_M,AGE_YTHADULT_YGE15,2016.0,8.550998575
GHA,SEX_M,AGE_YTHADULT_Y15-24,2016.0,13.71861776
GHA,SEX_M,AGE_YTHADULT_YGE25,2016.0,7.371895031
GHA,SEX_F,AGE_YTHADULT_YGE15,2016.0,10.38298178
GHA,SEX_F,AGE_YTHADULT_Y15-24,2016.0,12.32997297
GHA,SEX_F,AGE_YTHADULT_YGE25,2016.0,9.953203133999999
GHA,SEX_T,AGE_YTHADULT_YGE15,2017.0,10.82575865
GHA,SEX_T,AGE_YTHADULT_Y15-24,2017.0,14.94992371
GHA,SEX_T,AGE_YTHADULT_YGE25,2017.0,9.897334172999999
GHA,SEX_M,AGE_YTHADULT_YGE15,2017.0,9.834413452
GHA,SEX_M,AGE_YTHADULT_Y15-24,2017.0,15.62480848
GHA,SEX_M,AGE_YTHADULT_YGE25,2017.0,8.511922605
GHA,SEX_F,AGE_YTHADULT_YGE15,2017.0,11.97177906
GHA,SEX_F,AGE_YTHADULT_Y15-24,2017.0,14.14948641
GHA,SEX_F,AGE_YTHADULT_YGE25,2017.0,11.489694300000002
GHA,SEX_T,AGE_YTHADULT_YGE15,2018.0,9.470872108
GHA,SEX_T,AGE_YTHADULT_Y15-24,2018.0,13.20975504
GHA,SEX_T,AGE_YTHADULT_YGE25,2018.0,8.644182741
GHA,SEX_M,AGE_YTHADULT_YGE15,2018.0,8.571123666
GHA,SEX_M,AGE_YTHADULT_Y15-24,2018.0,13.815170000000002
GHA,SEX_M,AGE_YTHADULT_YGE25,2018.0,7.396625003
GHA,SEX_F,AGE_YTHADULT_YGE15,2018.0,10.50573697
GHA,SEX_F,AGE_YTHADULT_Y15-24,2018.0,12.49740172
GHA,SEX_F,AGE_YTHADULT_YGE25,2018.0,10.07191221
GHA,SEX_T,AGE_YTHADULT_YGE15,2019.0,8.445414213
GHA,SEX_T,AGE_YTHADULT_Y15-24,2019.0,11.87611142
GHA,SEX_T,AGE_YTHADULT_YGE25,2019.0,7.698676067999999
GHA,SEX_M,AGE_YTHADULT_YGE15,2019.0,7.618125417000001
GHA,SEX_M,AGE_YTHADULT_Y15-24,2019.0,12.41218933
GHA,SEX_M,AGE_YTHADULT_YGE25,2019.0,6.559728778999999
GHA,SEX_F,AGE_YTHADULT_YGE15,2019.0,9.399844436
GHA,SEX_F,AGE_YTHADULT_Y15-24,2019.0,11.24186896
GHA,SEX_F,AGE_YTHADULT_YGE25,2019.0,9.005484414
GIN,SEX_T,AGE_YTHADULT_YGE15,2015.0,36.47460952
GIN,SEX_T,AGE_YTHADULT_Y15-24,2015.0,44.257368400000004
GIN,SEX_T,AGE_YTHADULT_YGE25,2015.0,33.58992984
GIN,SEX_M,AGE_YTHADULT_YGE15,2015.0,33.97861221
GIN,SEX_M,AGE_YTHADULT_Y15-24,2015.0,49.51859041
GIN,SEX_M,AGE_YTHADULT_YGE25,2015.0,28.49244808
GIN,SEX_F,AGE_YTHADULT_YGE15,2015.0,38.52302352
GIN,SEX_F,AGE_YTHADULT_Y15-24,2015.0,40.20799712
GIN,SEX_F,AGE_YTHADULT_YGE25,2015.0,37.8735186
GIN,SEX_T,AGE_YTHADULT_YGE15,2016.0,34.869564200000006
GIN,SEX_T,AGE_YTHADULT_Y15-24,2016.0,42.73437371
GIN,SEX_T,AGE_YTHADULT_YGE25,2016.0,31.99643241
GIN,SEX_M,AGE_YTHADULT_YGE15,2016.0,32.48208084
GIN,SEX_M,AGE_YTHADULT_Y15-24,2016.0,48.15127594
GIN,SEX_M,AGE_YTHADULT_YGE25,2016.0,27.05798422
GIN,SEX_F,AGE_YTHADULT_YGE15,2016.0,36.82664684
GIN,SEX_F,AGE_YTHADULT_Y15-24,2016.0,38.59876316
GIN,SEX_F,AGE_YTHADULT_YGE25,2016.0,36.15069243
GIN,SEX_T,AGE_YTHADULT_YGE15,2017.0,32.93528684
GIN,SEX_T,AGE_YTHADULT_Y15-24,2017.0,40.85614055
GIN,SEX_T,AGE_YTHADULT_YGE25,2017.0,30.09323839
GIN,SEX_M,AGE_YTHADULT_YGE15,2017.0,30.69698163
GIN,SEX_M,AGE_YTHADULT_Y15-24,2017.0,46.45469457
GIN,SEX_M,AGE_YTHADULT_YGE25,2017.0,25.36811971
GIN,SEX_F,AGE_YTHADULT_YGE15,2017.0,34.7612941
GIN,SEX_F,AGE_YTHADULT_Y15-24,2017.0,36.63316322
GIN,SEX_F,AGE_YTHADULT_YGE25,2017.0,34.05724568
GIN,SEX_T,AGE_YTHADULT_YGE15,2018.0,31.52078454
GIN,SEX_T,AGE_YTHADULT_Y15-24,2018.0,39.51849016
GIN,SEX_T,AGE_YTHADULT_YGE25,2018.0,28.7155658
GIN,SEX_M,AGE_YTHADULT_YGE15,2018.0,29.36678535
GIN,SEX_M,AGE_YTHADULT_Y15-24,2018.0,45.2434973
GIN,SEX_M,AGE_YTHADULT_YGE25,2018.0,24.15558
GIN,SEX_F,AGE_YTHADULT_YGE15,2018.0,33.27780755
GIN,SEX_F,AGE_YTHADULT_Y15-24,2018.0,35.24305926
GIN,SEX_F,AGE_YTHADULT_YGE25,2018.0,32.55123059
GIN,SEX_T,AGE_YTHADULT_YGE15,2019.0,30.37564714
GIN,SEX_T,AGE_YTHADULT_Y15-24,2019.0,38.40278451
GIN,SEX_T,AGE_YTHADULT_YGE25,2019.0,27.59785143
GIN,SEX_M,AGE_YTHADULT_YGE15,2019.0,28.29002615
GIN,SEX_M,AGE_YTHADULT_Y15-24,2019.0,44.19894705
GIN,SEX_M,AGE_YTHADULT_YGE25,2019.0,23.17276708
GIN,SEX_F,AGE_YTHADULT_YGE15,2019.0,32.09038948
GIN,SEX_F,AGE_YTHADULT_Y15-24,2019.0,34.08126244
GIN,SEX_F,AGE_YTHADULT_YGE25,2019.0,31.36017215
GMB,SEX_T,AGE_YTHADULT_YGE15,2015.0,8.925331405
GMB,SEX_T,AGE_YTHADULT_Y15-24,2015.0,11.72650708
GMB,SEX_T,AGE_YTHADULT_YGE25,2015.0,7.977583436000001
GMB,SEX_M,AGE_YTHADULT_YGE15,2015.0,8.565688066
GMB,SEX_M,AGE_YTHADULT_Y15-24,2015.0,12.34195194
GMB,SEX_M,AGE_YTHADULT_YGE25,2015.0,7.301625194
GMB,SEX_F,AGE_YTHADULT_YGE15,2015.0,9.416877527
GMB,SEX_F,AGE_YTHADULT_Y15-24,2015.0,10.90133892
GMB,SEX_F,AGE_YTHADULT_YGE25,2015.0,8.907439637000001
